"","muBaseline","muInjection","RR_Init","RR_MAT","average_assisted","injection_cessation","e_v","MAT_dropout","tau_proportion","PWID_prevalence","V_prevalence","RR_muMATout","RR_muMATin","RR_mat_protection","baseline_coverage","beta","v_e","tau","mat_enroll_baseline","mat_enroll_40","mat_enroll_50","mat_enroll_60"
"69",0.0144300144300144,0.0056,7.21840907301699,0.628273222761846,3.13233259946088,0.04,0.0255831451374432,1.11071473864109,0.179259937779919,0.0121883607695925,0.0907086540987693,2.29921535208647,1.28512818174099,0.299636290821755,0.206859245817503,0.324563009115597,0.22113371673711,122.99815686401,0.304325285806017,0.77791043581481,1.16686565739931,1.75029849316734
"70",0.0144300144300144,0.0061,3.2160013363538,0.814644417116777,1.34386707860956,0.04,0.0242696120508211,1.51335434545943,0.141983973240619,0.0102668121929735,0.0921062680030694,1.56109088672914,0.990294429675805,0.194152791701053,0.386133803969006,0.362935644519652,0.208079523492958,82.3477926924893,0.986901351672937,1.04597817532234,1.56896726597067,2.35345093744041
"71",0.0144300144300144,0.0058,5.3806052153543,0.479796692779536,3.27152086289624,0.04,0.0227203025580267,1.14992495697247,0.259234103789591,0.010964691986296,0.0891678171244772,2.69020790028351,1.48343524253126,0.249822388225204,0.180420879814991,0.351248772413705,0.19983971442535,161.125648818506,0.265455384411723,0.803912604433647,1.20586891158192,1.80880337480657
"72",0.0144300144300144,0.0065,6.20880689707194,0.550000763262711,1.19921799552018,0.04,0.0260243453675519,1.03592869757357,0.176055527345406,0.0141579326940872,0.0905641869843322,1.53222216293382,2.9725213553011,0.213601653267541,0.225962487122343,0.272320409787442,0.222258241374172,139.622233602375,0.318769036826315,0.727984758999252,1.0919771606147,1.63796575492806
"73",0.0144300144300144,0.006,6.38986232130632,0.668417180853273,1.37457681121321,0.04,0.0305133821397422,2.63477213677227,0.194388268191106,0.0112815374727252,0.0915523102424007,3.34995053963931,3.6183967970977,0.172082659427629,0.137970348637408,0.257844474064249,0.266799856047985,124.706035684687,0.430666426196005,1.79386281914547,2.69079420393417,4.0361913241491
"74",0.0144300144300144,0.0078,3.86979781362149,0.501889748190172,1.4393824131509,0.04,0.026320551216052,1.93751211411043,0.169225368927248,0.0169748142788547,0.0899769599702827,1.6978889457738,1.5212394084059,0.220941281095869,0.175697575684267,0.360428118221253,0.221561376236389,159.379979252005,0.424962573204317,1.32920214617328,1.9938032277624,2.99070485401645
"75",0.0144300144300144,0.0072,4.37041134381731,0.965896277786844,1.12020026005182,0.04,0.0268804796988299,0.819117232894392,0.137683770513467,0.0142640987584905,0.0891792865020742,2.25187012363181,2.16346593243367,0.180933347585235,0.241496110726073,0.301138691496297,0.234300669270205,110.200671184344,0.278559523919508,0.583301273364722,0.874951885159987,1.312427778964
"76",0.0144300144300144,0.0053,4.35816665697049,0.442587158838671,1.67912672923684,0.04,0.0247275309777858,1.79583733535456,0.205412167373972,0.0199117688681483,0.0936706121157356,2.402149513472,1.80371771066117,0.308817798609695,0.234316535539078,0.334824396654399,0.192494843857656,223.182588858654,0.566770109440759,1.23472766262969,1.85209149827903,2.77813725881125
"77",0.0144300144300144,0.0072,4.42526134868965,0.37486473051679,2.28928400609124,0.04,0.0296766720946164,1.15761875715226,0.191677113600209,0.009988102249881,0.0917859485909677,2.84128413455483,2.28528069735669,0.164395079245958,0.161971472230146,0.36945345119438,0.260471879123223,110.063459741635,0.23451398530256,0.808916277155648,1.21337440269553,1.82006161176223
"78",0.0144300144300144,0.0059,6.2085241680983,0.628128962212261,1.05033163306014,0.04,0.0202068512550108,1.26522613289172,0.17682960236605,0.0209579011700989,0.0874321381567554,1.85011838200666,2.40238077238409,0.143867418228876,0.119314894615094,0.254131995046122,0.163954109103572,201.267150642369,0.178910009203282,0.880417259249899,1.32062589612882,1.98093882606428
"79",0.0144300144300144,0.0056,4.64174637340771,0.378544800264631,2.04447857998037,0.04,0.0199636627485248,1.38241366837428,0.146218584983996,0.0120897284509636,0.0877541973219769,1.94301264079273,2.22977110081881,0.164836849044614,0.158707234806366,0.374113293923288,0.174597722551885,99.5910977295412,0.27124925365091,0.958594889365073,1.43789231908052,2.156838487862
"80",0.0144300144300144,0.0059,5.89751271393926,0.584441323678696,1.22196910214897,0.04,0.0194410554331755,1.58747166310088,0.186777040813857,0.0133783933585828,0.0878632372940273,2.15907019274562,2.74793368998379,0.254717824561717,0.209373723693316,0.280564651729613,0.167208108038854,140.25804552392,0.435287467228465,1.09582443144824,1.64373665222429,2.46560498828583
"81",0.0144300144300144,0.0077,5.36642442686018,0.555117877211616,2.65783645264961,0.04,0.0219905729033085,1.02697098630288,0.159392771679783,0.0154388009498772,0.0924470165008966,2.76455725831128,1.0639949365448,0.184885453852026,0.387740576898821,0.39129492361923,0.177632027224676,137.101235794334,0.685727391777022,0.72188813792357,1.08283220088695,1.62424832142264
"82",0.0144300144300144,0.0068,4.54115431115571,0.725925549746775,1.52044170462991,0.04,0.0260383131274916,0.901207963193537,0.198530163636621,0.0140166360194043,0.091577819278732,2.3606588074519,1.35308080117196,0.155154243749674,0.249912310824715,0.312713258191785,0.219717744230808,156.006714606994,0.318749079819874,0.6378136289099,0.956720444898977,1.43508064995846
"83",0.0144300144300144,0.0067,5.79396211474558,0.416452538544234,2.20645130012339,0.04,0.0300142246272708,1.28080854111165,0.160402715440817,0.0102181694652033,0.088774637786975,2.45566027308522,1.89325771050611,0.0949181155872849,0.244690496318314,0.361922380254474,0.273773626367328,93.4063947823008,0.432783980788357,0.890621922739342,1.33593288653296,2.00389933869998
"84",0.0144300144300144,0.0063,4.70052096653356,0.403722522599108,1.15142002017655,0.04,0.0349151434556009,1.44383259026083,0.196513702250217,0.00752425348527095,0.093994711170174,1.75358053818698,3.74197426003465,0.24936396786566,0.203876763619722,0.296584958351715,0.306809246596527,85.3720280030317,0.384213051558184,1.00022048838144,1.50033073749222,2.25049611492522
"85",0.0144300144300144,0.0064,5.75228346146094,0.441359228437174,1.68346038232088,0.04,0.0322983176203475,1.49431721206234,0.155115627445058,0.0117989100479715,0.0864449447345406,2.49713450961827,2.21884813265085,0.27453656638344,0.182719974892931,0.333420203160055,0.302105488741372,103.816369489868,0.346699296592353,1.03383980810131,1.55075971826596,2.32613958682359
