"","muBaseline","muInjection","RR_Init","RR_MAT","average_assisted","injection_cessation","e_v","MAT_dropout","tau_proportion","PWID_prevalence","V_prevalence","RR_muMATout","RR_muMATin","RR_mat_protection","baseline_coverage","beta","v_e","tau","mat_enroll_baseline","mat_enroll_40","mat_enroll_50","mat_enroll_60"
"212",0.0144300144300144,0.0048,6.56566625158694,0.676546831075191,1.42140671298006,0.0525988299343261,0.0193288340288837,1.20156556058887,0.167093566926844,0.0138700231408136,0.0939038721391837,3.78117193353502,1.39601382254784,0.266912734201949,0.282011849074111,0.318985862721683,0.148345533599268,156.800095292296,0.498791139705623,0.846616759429294,1.26992513800317,1.90488771035325
"213",0.0144300144300144,0.0048,6.64093418544714,0.434978397925018,1.29926229103405,0.0621663118418168,0.0262659034335822,0.905606123534009,0.174052395640964,0.0133838640793205,0.0850133667528057,2.37704194265972,1.75239147818402,0.204675609102593,0.118005889253084,0.375753458134192,0.233597177865208,179.063415523002,0.131548489438863,0.655493865753056,0.983240805636997,1.47486119264598
"214",0.0144300144300144,0.0056,4.55754177613846,0.400561177773714,1.77354585040964,0.0572815309554061,0.0252742640318755,0.862328431452648,0.118454106027546,0.016839574712137,0.0874050201359597,2.06041222448027,2.41697181065947,0.216529299511451,0.246267211174754,0.508593813724872,0.210576772184677,142.144307724451,0.305600045396722,0.623584111032482,0.93537616827805,1.40306425894477
"215",0.0144300144300144,0.0079,4.40735847078093,0.651827549755246,1.30049047236775,0.0833944643167882,0.0294451225922865,1.79127291836928,0.177085236982231,0.0127175196694821,0.0899182599243187,2.20205004561521,2.62688457914497,0.230090596035865,0.308061905005449,0.574392908957006,0.240622167238936,218.198869687687,0.842039165860827,1.26089689844116,1.89134534140509,2.83701801461584
"216",0.0144300144300144,0.0064,4.5767253775848,0.588305067291258,2.57880882975797,0.0429220891311363,0.0271665725861167,1.08854240691124,0.152155028510671,0.0135069457857714,0.0966798762169284,2.53085318311739,2.80445036293168,0.20322443827185,0.103968830201248,0.360874113432816,0.215530392326848,121.300239857253,0.133132307712444,0.764934858827203,1.14740229692902,1.72110342707273
"217",0.0144300144300144,0.006,5.95505525781648,0.469897441459057,1.15038406821713,0.0454939180101586,0.0292284426849857,2.02159932324755,0.181758149807338,0.0118992379685376,0.0916565405100759,1.9544298927166,2.61899086267849,0.158502865350802,0.252295070895429,0.303209610476525,0.2510928753293,133.272078860295,0.702757306752051,1.38848063174377,2.08272095233465,3.12408138991197
"218",0.0144300144300144,0.0066,3.56487867447265,0.59522451239537,1.04644992162688,0.0872770074296563,0.022150358232348,2.31921747777457,0.186846203413508,0.0107804932718819,0.0914425639459314,1.85881065923706,1.90731097964763,0.158239107984289,0.359694953651715,0.624539680636122,0.174697336152901,204.749938887789,1.36063995064128,1.61476362327588,2.42214543570641,3.63321814621638
"219",0.0144300144300144,0.0057,6.81966748837702,0.626277394032982,2.20194813836019,0.0634518173715696,0.0251823854817709,1.10992012555988,0.17254060352369,0.013938535661694,0.0896669065743769,1.95042698477543,2.33025235698056,0.156886321817974,0.175964495108215,0.421208640086004,0.207266480268342,187.361423421272,0.253850263014418,0.792536654067953,1.18880498616601,1.78320748663164
"220",0.0144300144300144,0.0066,6.28204911317055,0.611957745507857,2.80483107978993,0.0640704942298068,0.0194525946751118,1.81170764173135,0.157420083552667,0.00799843025791145,0.0886555609622267,1.86627150335635,2.6030118252076,0.163169867242485,0.259827214438381,0.502176757967659,0.168453261930338,101.553056791866,0.663991303009187,1.26102417361118,1.89153626245841,2.83730435759081
"221",0.0144300144300144,0.0056,5.88208718282756,0.711386289687476,1.40607918865199,0.0568525977801345,0.0258268495279835,0.975938247214659,0.159943806788078,0.0120100152260253,0.0898617244612241,2.05630443974128,2.10904676160207,0.109276513477771,0.227304495982307,0.363855632309311,0.219998463235735,138.773399668541,0.308250960759085,0.6985916740097,1.04788751369989,1.57183127692145
"222",0.0144300144300144,0.0066,6.02104439382721,0.493826026036162,1.14470874731258,0.0656612962808483,0.0193414815545386,1.35474689432839,0.247165901691478,0.00945140437062467,0.0895184825078164,2.43182260835255,2.1642796342418,0.147643101391226,0.14894312685394,0.360938388504222,0.161924463276676,191.122116623927,0.251299910639787,0.95729197920993,1.43593795487417,2.15390694179541
"223",0.0144300144300144,0.0062,5.0567332304112,0.538278430426582,1.74342401436811,0.0663531758646147,0.03077108520386,0.852616475924407,0.200560502793406,0.010682887336647,0.0900928312364811,1.98604668647042,1.25287991483314,0.246751207959314,0.192926104434514,0.462213223314656,0.265744280890079,175.364863311395,0.223491098293426,0.623304893544759,0.934957343735689,1.40243602134976
"224",0.0144300144300144,0.007,4.93312873557601,0.668346012648758,1.9572809664583,0.0763346104591516,0.022087791201067,1.2957936341781,0.133578144767209,0.0122805325279835,0.0855693015558175,2.32008035493634,2.87445000101615,0.203097383198548,0.176423981485866,0.585280134899925,0.187787862599501,148.534750959936,0.297380532635054,0.925509671981985,1.38826451386916,2.08239677942766
"225",0.0144300144300144,0.0057,5.31005881194903,0.556924011702291,1.43344543427911,0.0449455134574492,0.02440809438021,1.82483649370257,0.0792038356967344,0.0142918138104837,0.0918241901179571,2.6370893623042,1.82541226093891,0.211003266022671,0.131050421933979,0.338298685563327,0.201323203675042,68.539547825724,0.28436286889481,1.25703915343846,1.88555871340734,2.82833808328083
"226",0.0144300144300144,0.0056,6.49592906634263,0.532394133521576,1.29212360742658,0.0648826652092787,0.0194508268415241,1.57130063182776,0.233801755104921,0.0141660280367937,0.0887104015885415,2.48285024871735,1.26070663883678,0.187279967252256,0.213184438283516,0.371070346048201,0.154920386332836,262.292707942911,0.447512468275815,1.10113120668103,1.65169681497715,2.47754523253797
"227",0.0144300144300144,0.0064,4.27187041652648,0.514122940421454,1.20058756464108,0.0871599170138855,0.0228569109845303,3.6695938905388,0.116715352578133,0.0130235213943621,0.0904330745455404,1.97510036681195,1.52404895409241,0.269712062512481,0.205612269428761,0.610397797658727,0.176835042484421,152.457247588796,0.976601721605133,2.51544833893114,3.77317252064156,5.65975880410806
